accX accY accZ
0.09400288760662079 0.0061265528202056885 0.0
0.04466564208269119 0.0 0.0
0.0 0.012693941593170166 0.0
0.0 0.0 0.0
0.0 0.014999598264694214 0.0
0.0 0.03440392017364502 0.0
0.0 0.0 0.0
0.0 0.01262962818145752 0.0
0.0016639456152915955 0.001766204833984375 0.0
0.0 0.0 0.0
0.0 0.014608412981033325 0.0
0.0 0.004026740789413452 0.0
0.0 0.0 0.013473987579345703
0.003779269754886627 0.0 0.024509966373443604
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.005884647369384766 0.012834668159484863
0.0 0.02959686517715454 0.015881776809692383
0.0 0.004775106906890869 0.027211010456085205
0.0 0.002324521541595459 0.02828747034072876
0.0 0.0 0.031782686710357666
0.0 0.002064228057861328 0.023660004138946533
0.003998659551143646 0.0055307745933532715 0.029395341873168945
0.0 0.01238405704498291 0.024936318397521973
0.0 0.025111734867095947 0.01914680004119873
0.0 0.0 0.03598445653915405
0.0 0.0037880539894104004 0.04927802085876465
0.0 0.020169824361801147 0.05474334955215454
0.0 0.0 0.028031110763549805
0.004248548299074173 0.0 0.020191490650177002
0.0 0.00873708724975586 0.02436959743499756
0.00814860314130783 0.004860132932662964 0.030579030513763428
0.020016580820083618 0.002507925033569336 0.030705809593200684
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.008919477462768555 0.0 0.0
0.002516232430934906 0.0 0.0
0.010407596826553345 0.011726558208465576 0.0
0.005287237465381622 0.009826511144638062 0.0
0.0011148303747177124 0.012421965599060059 0.0
0.0 0.00211334228515625 0.0
0.0 0.0009149610996246338 0.0
0.0 0.0043013691902160645 0.00906217098236084
0.0 0.012088567018508911 0.021097660064697266
0.0 0.0 0.02483654022216797
0.0 0.0 0.013767540454864502
0.0 0.0 0.0
0.0 0.0 0.0002906918525695801
0.0 0.0 0.009654581546783447
0.0 0.0 0.012966752052307129
0.0 0.0 0.013451337814331055
0.0 0.0 0.004778265953063965
0.0 0.0 0.007705509662628174
0.0 0.0 0.03343576192855835
0.02223796397447586 0.0 0.05040162801742554
0.030860595405101776 0.004273414611816406 0.03017181158065796
0.030694060027599335 0.014775663614273071 0.009655296802520752
0.027108028531074524 0.03464546799659729 0.0016003251075744629
0.024346191436052322 0.05943262577056885 0.004307687282562256
0.026092739775776863 0.06387558579444885 0.031108379364013672
0.01694396138191223 0.06519675254821777 0.05448073148727417
0.057365916669368744 0.0881163477897644 0.025657176971435547
0.11453889310359955 0.022268742322921753 0.02530813217163086
0.12319076061248779 0.05493006110191345 0.09577304124832153
0.16055142879486084 0.0713011622428894 0.16167348623275757
0.11908579617738724 0.07603105902671814 0.1062396764755249
0.003987286239862442 0.11801406741142273 0.042262911796569824
0.03216630220413208 0.004863113164901733 0.0
0.0014553479850292206 0.0383661687374115 0.0
0.03988012671470642 0.0408608615398407 0.0
0.11514023691415787 0.023153156042099 0.0
0.11080941557884216 0.03174552321434021 0.0
0.1083768755197525 0.13663360476493835 0.02662140130996704
0.14372074604034424 0.16632959246635437 0.10823464393615723
0.09943646192550659 0.1346815526485443 0.08797085285186768
0.0 0.08855950832366943 0.0004087090492248535
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.010562151670455933 0.0
0.0 0.015535593032836914 0.0
0.0 0.004377126693725586 0.0
0.0 0.011958897113800049 0.0
0.0 0.004198342561721802 0.0
0.0 0.0 0.0
0.0 0.014897078275680542 0.0
0.0 0.020760387182235718 0.0
0.0 0.002240002155303955 0.0
0.0 0.002774357795715332 0.0
0.0 0.02005445957183838 0.0
0.0 0.029672592878341675 0.023442864418029785
0.0319034680724144 0.02208682894706726 0.04749786853790283
0.05504593998193741 0.01665562391281128 0.05568265914916992
0.06321259588003159 0.019122153520584106 0.041122257709503174
0.07787156105041504 0.032359182834625244 0.035105109214782715
0.09450559318065643 0.046367645263671875 0.025157630443572998
0.0972466766834259 0.054741114377975464 0.018978118896484375
0.08930553495883942 0.08178049325942993 0.011536061763763428
0.08356524258852005 0.10435384511947632 0.01018589735031128
0.07748506963253021 0.11069062352180481 0.022660672664642334
0.06976469606161118 0.10050904750823975 0.032838642597198486
0.06496578454971313 0.09037724137306213 0.03897380828857422
0.06991402059793472 0.0752832293510437 0.04608964920043945
0.07426513731479645 0.06518834829330444 0.05206727981567383
0.06468752026557922 0.047598958015441895 0.0487438440322876
0.04954085871577263 0.04363301396369934 0.038635969161987305
0.03319472819566727 0.02416333556175232 0.03687775135040283
0.004045233130455017 0.005280405282974243 0.026801705360412598
0.0 0.0 0.007745265960693359
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.006891369819641113
0.0 0.0 0.011983513832092285
0.0 0.0 0.015003740787506104
0.0 0.0 0.009867072105407715
0.0 0.0 0.003662586212158203
0.0 0.0 0.0
0.0 0.012833327054977417 0.0
0.0 0.02268880605697632 0.002773761749267578
0.0 0.02027219533920288 0.006347775459289551
0.0 0.01055094599723816 0.012447893619537354
0.0 0.010110229253768921 0.009607791900634766
0.0 0.0 0.006209850311279297
0.0 0.0 0.010273098945617676
0.0 0.0 0.007783651351928711
0.0 0.0 0.008893370628356934
0.0 0.0 0.012494444847106934
0.0 0.0 0.019865036010742188
0.0 0.0 0.010464251041412354
0.0 0.0019026100635528564 0.0007549524307250977
0.0 0.0010590851306915283 0.0
0.0 0.00428047776222229 0.0
0.0 0.0035348832607269287 0.0
0.0 0.009545207023620605 0.0
0.0 0.005091875791549683 0.006299078464508057
0.0 0.0 0.009113550186157227
0.0 0.0 0.013564229011535645
0.0 0.0 0.014693498611450195
0.0 0.000782012939453125 0.023191332817077637
0.0 0.0059053897857666016 0.02808701992034912
0.0 0.002910137176513672 0.012883245944976807
0.0006493721157312393 0.009447157382965088 0.001681506633758545
0.0008077248930931091 0.01025468111038208 0.0
0.0018397197127342224 0.014175742864608765 0.0
0.0030382759869098663 0.01512068510055542 0.0
0.0 0.008774816989898682 0.0
0.0 0.0 0.0
0.0 0.0 0.009972870349884033
0.0 0.0 0.015349030494689941
0.0 0.0 0.021684110164642334
0.0 0.0 0.015151381492614746
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0001118779182434082 0.001779317855834961
0.0006948225200176239 0.005276203155517578 0.0
0.0 0.00709119439125061 0.0
0.0 0.005460828542709351 0.004419684410095215
0.0 0.006453782320022583 0.015441298484802246
0.0 0.0 0.012446999549865723
0.0 0.0 0.010289669036865234
0.0 0.0 0.015645146369934082
0.0 0.0 0.010233819484710693
0.0 0.005462437868118286 0.006749153137207031
0.0 0.004172801971435547 0.00395435094833374
0.0 0.0009417831897735596 0.002365589141845703
0.0 0.005410909652709961 0.005392670631408691
0.0 0.004753768444061279 0.005450725555419922
0.0 0.0068090856075286865 0.007079899311065674
0.0 0.00793313980102539 0.010123670101165771
0.0 0.008003383874893188 0.012370705604553223
0.0 0.006170779466629028 0.006078124046325684
0.0 0.006109505891799927 0.0030324459075927734
0.0 0.0021016597747802734 0.0010999441146850586
0.0 0.00037106871604919434 0.00583195686340332
0.0 0.0018993616104125977 0.01369321346282959
0.0 0.0 0.010010242462158203
0.0 0.0 0.012774288654327393
0.0 0.0 0.011321663856506348
0.0 0.0 0.0035839080810546875
0.0 0.0 0.006904542446136475
0.0 0.0 0.01124507188796997
0.0 0.0 0.009248733520507812
0.0 0.004523247480392456 0.0
0.0 0.0012324154376983643 0.0
0.0 0.000431060791015625 0.0
0.0 0.0 0.0
0.0 0.0017018616199493408 0.0
0.0 0.0050994157791137695 0.0
0.001355595886707306 0.009024977684020996 0.005505681037902832
0.00048377737402915955 0.006703615188598633 0.008590340614318848
0.002069534733891487 0.006188005208969116 0.018642842769622803
0.0 0.0051544904708862305 0.01531153917312622
0.0 0.0 0.011769235134124756
0.0 0.00031951069831848145 0.015357375144958496
0.0 0.0010744035243988037 0.016162753105163574
0.0 0.003645986318588257 0.017668604850769043
0.0 0.0015706121921539307 0.012830138206481934
0.0 0.004266798496246338 0.006398797035217285
0.0 0.0013627707958221436 0.0020048022270202637
0.0 0.002301156520843506 0.0028571486473083496
0.0 0.0 0.00039309263229370117
0.0 0.0 0.0
0.0 0.0 0.0028635263442993164
0.0 0.0 0.0
0.0 0.0 0.0
0.0028573349118232727 0.0019463896751403809 0.0
0.0 0.0027635693550109863 0.0
0.0 0.0 0.0
0.0 0.0 0.0036047697067260742
0.0 0.0 0.012126445770263672
0.0 0.004709959030151367 0.011707127094268799
0.0 0.010710269212722778 0.011415719985961914
0.0 0.008186906576156616 0.007232069969177246
0.0 0.007091909646987915 0.013841748237609863
0.0 0.002332925796508789 0.011275410652160645
0.0 0.0017971396446228027 0.012986958026885986
0.0 0.0 0.018697738647460938
0.0 0.0 0.021893739700317383
0.0 0.0 0.015583634376525879
0.0 0.0 0.005941331386566162
0.0 0.00024375319480895996 0.0
0.0 0.0037374794483184814 0.0
0.0 0.0025838613510131836 0.0
0.0 0.004392117261886597 0.0
0.0 0.005898028612136841 0.0
0.0025265440344810486 0.002187877893447876 0.0008925199508666992
0.0009658709168434143 0.0013868510723114014 0.003787696361541748
0.0017451979219913483 0.0011262595653533936 0.005096077919006348
0.0 0.003010004758834839 0.00024127960205078125
0.0 0.0019158720970153809 0.003917515277862549
0.0 0.0013804435729980469 0.0072089433670043945
0.0 0.0007572174072265625 0.0027965307235717773
0.0 0.004520207643508911 0.006687283515930176
0.0 0.006637275218963623 0.007091343402862549
0.0 0.0028392374515533447 0.008462786674499512
0.0 0.0001958310604095459 0.0086439847946167
0.0 0.0 0.008806228637695312
0.0 0.0 0.00966864824295044
0.0 0.0001068115234375 0.007116138935089111
0.00040501728653907776 0.004504948854446411 0.005329132080078125
0.0 0.0028720498085021973 0.002584517002105713
0.0 0.004959791898727417 0.004239320755004883
0.0 0.0009587109088897705 0.010824739933013916
0.0 0.0 0.009454190731048584
0.0 0.0 0.008477747440338135
0.0 0.001299530267715454 0.012253999710083008
0.0 0.00905764102935791 0.008077859878540039
0.0 0.01124030351638794 0.004564106464385986
0.0 0.007202178239822388 0.0021096467971801758
0.0 0.0019121766090393066 0.0010218024253845215
0.0 0.0 0.0031104683876037598
0.0 0.0 0.0038428902626037598
0.0 0.0 0.0
0.0 0.0020477473735809326 0.0
0.0 0.0 0.0
0.0 0.006459265947341919 0.008738219738006592
0.000677887350320816 0.006203740835189819 0.010768890380859375
0.0011435672640800476 0.003796607255935669 0.008637309074401855
0.0 0.003720015287399292 0.008616328239440918
0.001356152817606926 0.0034201443195343018 0.0064470767974853516
0.0 0.0067033469676971436 0.004694342613220215
0.0 0.005019187927246094 0.0042081475257873535
0.0030836500227451324 0.0 0.007060527801513672
0.0 0.0028955936431884766 0.00664675235748291
0.0 0.0007846653461456299 0.0071669816970825195
0.0 0.0025624334812164307 0.007583141326904297
0.0002492554485797882 0.004376053810119629 0.008092820644378662
0.0 0.0033477842807769775 0.006598293781280518
0.0 0.0023280084133148193 0.009174108505249023
0.0 0.0 0.0005924701690673828
0.0 0.0 0.0009935498237609863
0.0 0.0 0.0008494853973388672
0.0 0.0 0.004915297031402588
0.00011077523231506348 0.0014098882675170898 0.00988548994064331
0.0006048884242773056 0.004989564418792725 0.005903899669647217
0.0 0.005760073661804199 0.0
0.0 0.003995269536972046 0.0
0.0 0.0 0.004042327404022217
0.0 0.0 0.01112663745880127
0.0 0.0 0.01455080509185791
0.0 0.0 0.016466379165649414
0.0 0.0 0.01790076494216919
0.0 0.0 0.015343129634857178
0.0 0.0009238719940185547 0.012762248516082764
0.0 0.006246328353881836 0.01039278507232666
0.0 0.0069870054721832275 0.003156125545501709
0.0 0.015191346406936646 0.0
0.0014817044138908386 0.023460805416107178 0.0
0.005067065358161926 0.019300460815429688 0.0
0.005373567342758179 0.005986630916595459 0.0012923479080200195
0.0028282999992370605 0.0 0.006300449371337891
0.0 0.0 0.012913286685943604
0.0 0.0 0.014874637126922607
0.0 0.0 0.02257591485977173
0.0 0.0 0.015365540981292725
0.0 0.0 0.014046907424926758
0.0 0.0 0.009150266647338867
0.0 0.0 0.01403588056564331
0.008672883734107018 0.0 0.05686408281326294
0.03323880583047867 0.008689671754837036 0.08610951900482178
0.030296221375465393 0.0737467110157013 0.06237548589706421
0.07725405693054199 0.134220689535141 0.006418168544769287
0.18849503993988037 0.15911507606506348 0.009613633155822754
0.2928658127784729 0.17274266481399536 0.0
0.12212714552879333 0.2685166001319885 0.0
0.0 0.2502356171607971 0.0
0.01626265048980713 0.24427884817123413 0.0
0.023391425609588623 0.2256888747215271 0.0
0.0 0.1713162660598755 0.0
0.09561634063720703 0.10234981775283813 0.0
0.0 0.07513493299484253 0.0
0.0 0.02651149034500122 0.0
0.0 0.046087682247161865 0.0
0.0 0.0 0.0
0.0 0.10366818308830261 0.07546782493591309
0.0 0.0 0.3560664653778076
0.0 0.0 0.3332486152648926
0.0 0.0 0.24261713027954102
0.0 0.09107470512390137 0.1582202911376953
0.0 0.12674763798713684 0.10391724109649658
0.0 0.18618717789649963 0.14910101890563965
0.0 0.17997321486473083 0.25060486793518066
0.0 0.23095232248306274 0.31109297275543213
0.0 0.31469202041625977 0.3291645050048828
0.0 0.4030112624168396 0.3131239414215088
0.0 0.43084096908569336 0.23280316591262817
0.0 0.3545117974281311 0.2664520740509033
0.0 0.26605141162872314 0.29742562770843506
0.0 0.2348586916923523 0.26406556367874146
0.0 0.21605557203292847 0.25111573934555054
0.0 0.24070918560028076 0.19859099388122559
0.0 0.21572625637054443 0.1728951334953308
0.0 0.1591043472290039 0.2061241865158081
0.0 0.039266109466552734 0.2958614230155945
0.0 0.1937342882156372 0.1647568941116333
0.0 0.2067539095878601 0.16795480251312256
0.0 0.23059403896331787 0.11558365821838379
0.0 0.20490604639053345 0.1582731008529663
0.0 0.11757546663284302 0.18325024843215942
0.0 0.13788843154907227 0.17877686023712158
0.0 0.16451889276504517 0.2264772653579712
0.0 0.149169921875 0.2323184609413147
0.0 0.21643811464309692 0.16951781511306763
0.0 0.20842647552490234 0.17727220058441162
0.01108427345752716 0.2295967936515808 0.21231186389923096
0.016970902681350708 0.2668704390525818 0.14850640296936035
0.013455167412757874 0.27298760414123535 0.06645441055297852
0.03851137310266495 0.23950651288032532 0.0
0.0573916882276535 0.21125555038452148 0.0
0.03720507770776749 0.16553619503974915 0.0
0.02708324044942856 0.11262261867523193 0.0
0.03471637889742851 0.07934212684631348 0.0
0.031054098159074783 0.055386245250701904 0.0
0.0 0.04507392644882202 0.0
0.0 0.043639153242111206 0.0
0.004757635295391083 0.04328268766403198 0.0
0.009466864168643951 0.037263959646224976 0.0
0.0 0.022479921579360962 0.0
0.0 0.0 0.0
0.0 0.0011233389377593994 0.0
0.0 0.017561346292495728 0.0
0.0 0.03572867810726166 0.0
0.0 0.04755021631717682 0.0
0.0003786943852901459 0.040019065141677856 0.0
0.0 0.027725979685783386 0.0
0.0 0.011859118938446045 0.0
0.0 0.0060201287269592285 0.00023472309112548828
0.0 0.0069093406200408936 0.004285633563995361
0.0 0.003122761845588684 0.006487667560577393
0.0 0.007678568363189697 0.002055644989013672
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.003941699862480164 0.0
0.0 0.0 0.0
0.0016633421182632446 0.00019827485084533691 0.00360107421875
0.0 0.0 0.00124281644821167
0.0003717094659805298 0.0 0.0011104941368103027
0.003106623888015747 0.006342530250549316 0.0049498677253723145
0.00048615410923957825 0.009934604167938232 0.00562673807144165
0.0022151023149490356 0.010271847248077393 0.012499809265136719
0.0 0.008343666791915894 0.01667332649230957
0.0 0.0 0.017188966274261475
0.0 0.006229996681213379 0.018088042736053467
0.0026661083102226257 0.0036748945713043213 0.01514655351638794
0.0 0.0018679797649383545 0.007638037204742432
0.0 0.007256925106048584 0.006429076194763184
0.0025285035371780396 0.010775625705718994 0.012038648128509521
0.00572977215051651 0.010472983121871948 0.007308840751647949
0.003125946968793869 0.005756765604019165 0.004236042499542236
0.007259652018547058 0.009870201349258423 0.006640017032623291
0.004208013415336609 0.005978822708129883 0.00911855697631836
0.0 0.0032393932342529297 0.005702376365661621
0.0 0.0 0.003154754638671875
0.0 0.0045310258865356445 0.0
0.0 0.0 0.004039347171783447
0.0 0.0017435550689697266 0.0047165751457214355
0.0 0.0 0.005997896194458008
0.0 0.0011246204376220703 0.012767136096954346
0.0 0.0023574233055114746 0.014566898345947266
0.0 0.0064688026905059814 0.00989300012588501
0.0012211576104164124 0.005782455205917358 0.011530935764312744
0.0033080950379371643 0.003631412982940674 0.010446369647979736
0.004154682159423828 0.004291564226150513 0.010252654552459717
0.0023312605917453766 0.006458312273025513 0.0029641389846801758
0.007296949625015259 0.005070745944976807 0.0010384917259216309
0.004691407084465027 0.01205030083656311 0.0
0.004984676837921143 0.01371753215789795 0.0
0.004466786980628967 0.01710665225982666 0.0006902813911437988
0.0029755234718322754 0.012033939361572266 0.0
0.0018670186400413513 0.008426874876022339 0.002625584602355957
0.0 0.0006151497364044189 0.0034480690956115723
0.0 0.0 0.006564438343048096
0.0 0.0038122236728668213 0.011799275875091553
0.0 0.0010670125484466553 0.014638841152191162
0.0 0.0021777749061584473 0.010734260082244873
0.0 0.006214261054992676 0.005888104438781738
0.0 0.0070011913776397705 0.005914926528930664
0.0 0.005318731069564819 0.004017889499664307
0.0 0.003314286470413208 0.0041539669036865234
0.0 0.00032961368560791016 0.004922449588775635
0.0 0.0 0.0
0.0 0.0019929111003875732 0.0
0.0 0.004010379314422607 0.0
0.0 0.00636136531829834 0.005600154399871826
0.0 0.005534738302230835 0.004781484603881836
0.0 0.007122635841369629 0.0
0.0 0.0063918232917785645 0.0004201531410217285
0.0009672902524471283 0.005899012088775635 0.005044460296630859
0.005035344511270523 0.007842421531677246 0.007746636867523193
0.0008426457643508911 0.008770495653152466 0.008227109909057617
0.0004344768822193146 0.004455506801605225 0.005984842777252197
0.0 0.004389464855194092 0.00670778751373291
0.0 0.005115240812301636 0.007029473781585693
0.0018575601279735565 0.008911609649658203 0.006042778491973877
0.0010563433170318604 0.0054739415645599365 0.007253527641296387
0.0 0.003983139991760254 0.009907841682434082
0.001681007444858551 0.0029039382934570312 0.012599349021911621
0.003729265183210373 0.007682532072067261 0.009143829345703125
0.004126012325286865 0.007838964462280273 0.010065674781799316
0.0 0.005465030670166016 0.006199240684509277
0.0 0.0025200247764587402 0.0033574700355529785
0.00023940950632095337 0.0025271475315093994 0.004767239093780518
0.00692208856344223 0.00214540958404541 0.005982637405395508
0.0 0.0 0.004067659378051758
0.0 0.0 0.0037099123001098633
0.0003971382975578308 0.005923807621002197 0.004259347915649414
0.013726502656936646 0.014196634292602539 0.007506728172302246
0.018965601921081543 0.03101488947868347 0.00800400972366333
0.0346035361289978 0.04600563645362854 0.011565446853637695
0.05369631201028824 0.0670379102230072 0.0033577680587768555
0.05371789634227753 0.06755191087722778 0.0
0.04072076082229614 0.05414456129074097 0.0
0.03513231873512268 0.048473745584487915 0.0
0.02631586790084839 0.04756245017051697 0.0
0.021628275513648987 0.0391995906829834 0.0021932125091552734
0.01957620680332184 0.032743990421295166 0.0
0.015264049172401428 0.03505238890647888 0.0
0.0 0.029801517724990845 0.0
0.0 0.017097383737564087 0.0
0.0 0.0029456615447998047 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.005129039287567139
0.0 0.0 0.03407162427902222
0.0 0.0 0.0651199221611023
0.0 0.0 0.08989107608795166
0.0 0.0 0.10505396127700806
0.0 0.0 0.10547316074371338
0.0 0.0 0.08496952056884766
0.0 0.0 0.07970577478408813
0.0 0.0 0.07920563220977783
0.0 0.0 0.07694065570831299
0.0 0.0 0.06615781784057617
0.0 0.01819545030593872 0.05130189657211304
0.006238505244255066 0.05086258053779602 0.039066195487976074
0.020687907934188843 0.05592963099479675 0.02576202154159546
0.021284639835357666 0.05127441883087158 0.004515528678894043
0.027055159211158752 0.03968724608421326 0.0
0.03713330626487732 0.039387911558151245 0.0
0.03842344880104065 0.030834078788757324 0.0
0.04439625144004822 0.028079122304916382 0.0
0.04237218201160431 0.034074991941452026 0.0
0.034170836210250854 0.027693569660186768 0.0
0.025575906038284302 0.023686885833740234 0.0
0.03284776210784912 0.015308409929275513 0.0
0.027822822332382202 0.014442354440689087 0.0
0.02461470663547516 0.025532186031341553 0.0
0.021791011095046997 0.03354769945144653 0.0
0.029056042432785034 0.029863089323043823 0.0
0.01026393473148346 0.022932708263397217 0.0
0.011771276593208313 0.019210398197174072 0.0
0.006188929080963135 0.01202923059463501 0.0
0.0 0.011653423309326172 0.0
0.0 0.01087939739227295 0.0
0.0 0.0 0.002717435359954834
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.010151386260986328
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.025248169898986816
0.0 0.0 0.04778468608856201
0.0 0.0 0.0621456503868103
0.0 0.0 0.07185196876525879
0.0 0.0071024298667907715 0.059652745723724365
0.0 0.015044867992401123 0.0589638352394104
0.014789655804634094 0.01925748586654663 0.06438398361206055
0.016559869050979614 0.02844497561454773 0.06428956985473633
0.02062445878982544 0.029473334550857544 0.06269019842147827
0.026829421520233154 0.028492718935012817 0.05711567401885986
0.032774925231933594 0.02876719832420349 0.047449707984924316
0.026630163192749023 0.024708867073059082 0.021827101707458496
0.019093111157417297 0.02239033579826355 0.007307589054107666
0.023054614663124084 0.02569255232810974 0.0001621842384338379
0.03393121063709259 0.029920607805252075 0.0
0.02784600853919983 0.0393868088722229 0.0
0.021324515342712402 0.01057213544845581 0.0
0.0 0.016183018684387207 0.0
0.0 0.01913505792617798 0.0
0.014386221766471863 0.006668061017990112 0.0
0.014552861452102661 0.011616826057434082 0.0
0.006874680519104004 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.012524545192718506
0.0 0.0 0.0158538818359375
0.0 0.0 0.02949756383895874
0.0 0.0 0.02983003854751587
0.0 0.0 0.03968489170074463
0.0 0.004748046398162842 0.05444890260696411
0.0 0.007824629545211792 0.055020809173583984
0.0 0.01137232780456543 0.0563427209854126
0.0 0.013684630393981934 0.06043648719787598
0.0040778666734695435 0.016403019428253174 0.057157039642333984
0.007488861680030823 0.017834007740020752 0.05162203311920166
0.0035334229469299316 0.01896721124649048 0.04343456029891968
0.011216916143894196 0.01900792121887207 0.03180980682373047
0.00849643349647522 0.027424663305282593 0.02852165699005127
0.00975961983203888 0.012741804122924805 0.023816227912902832
0.002073228359222412 0.009176284074783325 0.010596871376037598
0.0 0.015502840280532837 0.0
0.0 0.0 0.0
0.008453398942947388 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.01441219449043274 0.0 0.0
0.005662053823471069 0.0 0.0
0.006094157695770264 0.0 0.0
0.01585698127746582 0.01925244927406311 0.0
0.0039481520652771 0.028845906257629395 0.0
0.0019018054008483887 0.030773639678955078 0.0
0.0009884536266326904 0.031050175428390503 0.0
0.014706045389175415 0.027685940265655518 0.0
0.012098178267478943 0.033071666955947876 0.0005670785903930664
0.013868749141693115 0.03359523415565491 0.012419164180755615
0.01968604326248169 0.034030258655548096 0.014649391174316406
0.01409180462360382 0.03581798076629639 0.012977540493011475
0.01574307680130005 0.0368751585483551 0.02675914764404297
0.02395971119403839 0.03484314680099487 0.026601314544677734
0.020283028483390808 0.04088640213012695 0.03080540895462036
0.025708884000778198 0.03966215252876282 0.024919629096984863
0.013870030641555786 0.030304551124572754 0.023710310459136963
0.009672775864601135 0.01539495587348938 0.033315420150756836
0.014309391379356384 0.007155895233154297 0.04060089588165283
0.012405619025230408 0.005207449197769165 0.03449457883834839
0.0 0.002338886260986328 0.016142964363098145
0.0 0.0 0.0069182515144348145
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0027681589126586914
0.0 0.0 0.01674973964691162
0.0 0.0 0.043808043003082275
0.0 0.007660657167434692 0.06346213817596436
0.006957732141017914 0.030242204666137695 0.06753331422805786
0.007522061467170715 0.02692672610282898 0.057441532611846924
0.00323699414730072 0.033638715744018555 0.045070767402648926
0.0009042471647262573 0.03274989128112793 0.047322213649749756
0.0 0.03345292806625366 0.04173678159713745
0.006702147424221039 0.028006523847579956 0.04930621385574341
0.012807324528694153 0.02087453007698059 0.048619091510772705
0.009524747729301453 0.01570451259613037 0.03160327672958374
0.00407002866268158 0.006120860576629639 0.011818885803222656
0.0011067837476730347 0.0013402104377746582 0.0
0.004328086972236633 0.0015411674976348877 0.0
0.005640000104904175 0.0 0.0
0.004068300127983093 0.0004970729351043701 0.0
0.008898705244064331 0.0032128095626831055 0.0
0.009118080139160156 0.006734073162078857 0.0
0.010282769799232483 0.012354731559753418 0.0
